dataset,recipe_name,ordering_index,method,threshold,fold,precision,recall,f1,precision_zero_division,recall_zero_division,predicted_error_set,ground_truth_error_set
captaincookrecipes,coffee,4,entail_prev,0.4000000059604645,3,0.4,0.2,0.26666666666666666,False,False,10;13;2;4;5,1;11;13;15;16;17;2;6;8;9
captaincookrecipes,coffee,5,entail_prev,0.4000000059604645,3,0.25,0.1,0.14285714285714288,False,False,10;13;4;5,1;11;13;15;16;17;2;6;8;9
captaincookrecipes,coffee,6,entail_prev,0.4000000059604645,3,0.3333333333333333,0.2,0.25,False,False,13;14;2;4;5;7,1;11;13;15;16;17;2;6;8;9
captaincookrecipes,coffee,7,entail_prev,0.4000000059604645,3,0.4,0.2,0.26666666666666666,False,False,10;13;2;4;7,1;11;13;15;16;17;2;6;8;9
captaincookrecipes,coffee,8,entail_prev,0.4000000059604645,3,0.5714285714285714,0.4,0.47058823529411764,False,False,13;15;16;2;4;5;7,1;11;13;15;16;17;2;6;8;9
captaincookrecipes,coffee,9,entail_prev,0.4000000059604645,3,0.6,0.3,0.4,False,False,10;13;2;4;8,1;11;13;15;16;17;2;6;8;9
captaincookrecipes,cucumberraita,0,entail_prev,0.4000000059604645,4,0.0,0.0,0.0,False,False,1;7;8;9,12;4;6
captaincookrecipes,cucumberraita,1,entail_prev,0.4000000059604645,4,0.0,0.0,0.0,False,False,1;7;9,12;4;6
captaincookrecipes,cucumberraita,2,entail_prev,0.4000000059604645,4,0.5,0.3333333333333333,0.4,False,False,4;9,12;4;6
captaincookrecipes,cucumberraita,3,entail_prev,0.4000000059604645,4,0.0,0.0,0.0,False,False,1;8;9,12;4;6
captaincookrecipes,cucumberraita,4,entail_prev,0.4000000059604645,4,0.2,0.3333333333333333,0.25,False,False,11;2;4;7;9,12;4;6
captaincookrecipes,cucumberraita,5,entail_prev,0.4000000059604645,4,0.0,0.0,0.0,False,False,11;5;7;8;9,12;4;6
captaincookrecipes,cucumberraita,6,entail_prev,0.4000000059604645,4,0.2,0.3333333333333333,0.25,False,False,1;11;4;5;9,12;4;6
captaincookrecipes,cucumberraita,7,entail_prev,0.4000000059604645,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False,11;4;9,12;4;6
captaincookrecipes,cucumberraita,8,entail_prev,0.4000000059604645,4,0.2,0.3333333333333333,0.25,False,False,11;4;7;8;9,12;4;6
captaincookrecipes,cucumberraita,9,entail_prev,0.4000000059604645,4,0.5,0.3333333333333333,0.4,False,False,4;9,12;4;6
captaincookrecipes,dressedupmeatballs,0,entail_prev,1.0,0,0.4,0.2222222222222222,0.2857142857142857,False,False,10;11;12;15;6,10;12;13;14;17;2;5;7;8
captaincookrecipes,dressedupmeatballs,1,entail_prev,1.0,0,0.375,0.3333333333333333,0.35294117647058826,False,False,1;10;11;12;15;3;6;8,10;12;13;14;17;2;5;7;8
captaincookrecipes,dressedupmeatballs,2,entail_prev,1.0,0,0.5,0.2222222222222222,0.30769230769230765,False,False,10;12;16;6,10;12;13;14;17;2;5;7;8
captaincookrecipes,dressedupmeatballs,3,entail_prev,1.0,0,0.4,0.2222222222222222,0.2857142857142857,False,False,10;12;15;16;6,10;12;13;14;17;2;5;7;8
captaincookrecipes,dressedupmeatballs,4,entail_prev,1.0,0,0.375,0.3333333333333333,0.35294117647058826,False,False,10;11;12;15;3;6;8;9,10;12;13;14;17;2;5;7;8
captaincookrecipes,dressedupmeatballs,5,entail_prev,1.0,0,0.42857142857142855,0.3333333333333333,0.375,False,False,10;11;12;3;6;8;9,10;12;13;14;17;2;5;7;8
captaincookrecipes,dressedupmeatballs,6,entail_prev,1.0,0,0.4,0.2222222222222222,0.2857142857142857,False,False,10;11;12;15;6,10;12;13;14;17;2;5;7;8
captaincookrecipes,dressedupmeatballs,7,entail_prev,1.0,0,0.6,0.3333333333333333,0.42857142857142855,False,False,1;10;12;6;8,10;12;13;14;17;2;5;7;8
captaincookrecipes,dressedupmeatballs,8,entail_prev,1.0,0,0.6,0.3333333333333333,0.42857142857142855,False,False,10;12;15;6;8,10;12;13;14;17;2;5;7;8
captaincookrecipes,dressedupmeatballs,9,entail_prev,1.0,0,0.3333333333333333,0.2222222222222222,0.26666666666666666,False,False,10;11;12;15;16;6,10;12;13;14;17;2;5;7;8
captaincookrecipes,herbomeletwithfriedtomatoes,0,entail_prev,0.4000000059604645,4,0.6,0.25,0.35294117647058826,False,False,1;12;13;3;7,1;10;11;14;16;2;3;4;6;7;8;9
captaincookrecipes,herbomeletwithfriedtomatoes,1,entail_prev,0.4000000059604645,4,0.8,0.3333333333333333,0.47058823529411764,False,False,1;3;5;6;7,1;10;11;14;16;2;3;4;6;7;8;9
captaincookrecipes,herbomeletwithfriedtomatoes,2,entail_prev,0.4000000059604645,4,0.6666666666666666,0.16666666666666666,0.26666666666666666,False,False,13;3;8,1;10;11;14;16;2;3;4;6;7;8;9
captaincookrecipes,herbomeletwithfriedtomatoes,3,entail_prev,0.4000000059604645,4,0.4,0.16666666666666666,0.23529411764705882,False,False,1;13;15;3;5,1;10;11;14;16;2;3;4;6;7;8;9
captaincookrecipes,herbomeletwithfriedtomatoes,4,entail_prev,0.4000000059604645,4,0.6,0.25,0.35294117647058826,False,False,1;13;3;5;6,1;10;11;14;16;2;3;4;6;7;8;9
captaincookrecipes,herbomeletwithfriedtomatoes,5,entail_prev,0.4000000059604645,4,0.6666666666666666,0.16666666666666666,0.26666666666666666,False,False,1;15;3,1;10;11;14;16;2;3;4;6;7;8;9
captaincookrecipes,herbomeletwithfriedtomatoes,6,entail_prev,0.4000000059604645,4,0.6,0.25,0.35294117647058826,False,False,1;12;3;5;6,1;10;11;14;16;2;3;4;6;7;8;9
captaincookrecipes,herbomeletwithfriedtomatoes,7,entail_prev,0.4000000059604645,4,1.0,0.08333333333333333,0.15384615384615385,False,False,3,1;10;11;14;16;2;3;4;6;7;8;9
captaincookrecipes,herbomeletwithfriedtomatoes,8,entail_prev,0.4000000059604645,4,0.6666666666666666,0.16666666666666666,0.26666666666666666,False,False,1;3;5,1;10;11;14;16;2;3;4;6;7;8;9
captaincookrecipes,herbomeletwithfriedtomatoes,9,entail_prev,0.4000000059604645,4,0.5,0.16666666666666666,0.25,False,False,1;12;15;3,1;10;11;14;16;2;3;4;6;7;8;9
captaincookrecipes,microwaveeggsandwich,0,entail_prev,1.0,0,0.0,0.0,0.0,False,False,12;5,13;2;7;9
captaincookrecipes,microwaveeggsandwich,1,entail_prev,1.0,0,0.25,0.25,0.25,False,False,10;12;5;9,13;2;7;9
captaincookrecipes,microwaveeggsandwich,2,entail_prev,1.0,0,0.3333333333333333,0.25,0.28571428571428575,False,False,5;6;9,13;2;7;9
captaincookrecipes,microwaveeggsandwich,3,entail_prev,1.0,0,0.3333333333333333,0.25,0.28571428571428575,False,False,5;6;9,13;2;7;9
captaincookrecipes,microwaveeggsandwich,4,entail_prev,1.0,0,0.0,0.0,0.0,False,False,5,13;2;7;9
captaincookrecipes,microwaveeggsandwich,5,entail_prev,1.0,0,0.25,0.25,0.25,False,False,11;12;5;9,13;2;7;9
captaincookrecipes,microwaveeggsandwich,6,entail_prev,1.0,0,0.0,0.0,0.0,False,False,10;5;6,13;2;7;9
captaincookrecipes,microwaveeggsandwich,7,entail_prev,1.0,0,0.0,0.0,0.0,False,False,12;5,13;2;7;9
captaincookrecipes,microwaveeggsandwich,8,entail_prev,1.0,0,0.0,0.0,0.0,False,False,10;5,13;2;7;9
captaincookrecipes,microwaveeggsandwich,9,entail_prev,1.0,0,0.3333333333333333,0.25,0.28571428571428575,False,False,5;6;9,13;2;7;9
captaincookrecipes,microwavefrenchtoast,0,entail_prev,0.4000000059604645,2,0.5,0.5,0.5,False,False,10;12;3;4;6;7,1;10;13;3;7;8
captaincookrecipes,microwavefrenchtoast,1,entail_prev,0.4000000059604645,2,0.5,0.5,0.5,False,False,10;11;12;3;4;7,1;10;13;3;7;8
captaincookrecipes,microwavefrenchtoast,2,entail_prev,0.4000000059604645,2,0.6,0.5,0.5454545454545454,False,False,10;12;3;4;7,1;10;13;3;7;8
captaincookrecipes,microwavefrenchtoast,3,entail_prev,0.4000000059604645,2,0.5,0.3333333333333333,0.4,False,False,12;3;4;7,1;10;13;3;7;8
captaincookrecipes,microwavefrenchtoast,4,entail_prev,0.4000000059604645,2,0.5,0.5,0.5,False,False,10;11;12;3;4;7,1;10;13;3;7;8
captaincookrecipes,microwavefrenchtoast,5,entail_prev,0.4000000059604645,2,0.5,0.3333333333333333,0.4,False,False,11;12;3;7,1;10;13;3;7;8
captaincookrecipes,microwavefrenchtoast,6,entail_prev,0.4000000059604645,2,0.5,0.5,0.5,False,False,10;11;12;3;4;7,1;10;13;3;7;8
captaincookrecipes,microwavefrenchtoast,7,entail_prev,0.4000000059604645,2,0.5,0.5,0.5,False,False,10;11;12;3;4;7,1;10;13;3;7;8
captaincookrecipes,microwavefrenchtoast,8,entail_prev,0.4000000059604645,2,0.4,0.3333333333333333,0.3636363636363636,False,False,10;11;12;4;7,1;10;13;3;7;8
captaincookrecipes,microwavefrenchtoast,9,entail_prev,0.4000000059604645,2,0.5,0.3333333333333333,0.4,False,False,10;12;4;7,1;10;13;3;7;8
captaincookrecipes,microwavemugpizza,0,entail_prev,0.4000000059604645,1,0.625,0.45454545454545453,0.5263157894736842,False,False,1;12;13;14;15;3;8;9,1;10;11;12;14;15;2;3;4;5;7
captaincookrecipes,microwavemugpizza,1,entail_prev,0.4000000059604645,1,0.6666666666666666,0.36363636363636365,0.4705882352941177,False,False,1;12;13;14;15;9,1;10;11;12;14;15;2;3;4;5;7
captaincookrecipes,microwavemugpizza,2,entail_prev,0.4000000059604645,1,0.625,0.45454545454545453,0.5263157894736842,False,False,1;12;14;15;3;6;8;9,1;10;11;12;14;15;2;3;4;5;7
captaincookrecipes,microwavemugpizza,3,entail_prev,0.4000000059604645,1,0.625,0.45454545454545453,0.5263157894736842,False,False,1;12;13;14;15;3;6;9,1;10;11;12;14;15;2;3;4;5;7
captaincookrecipes,microwavemugpizza,4,entail_prev,0.4000000059604645,1,0.6666666666666666,0.36363636363636365,0.4705882352941177,False,False,1;12;13;15;3;9,1;10;11;12;14;15;2;3;4;5;7
captaincookrecipes,microwavemugpizza,5,entail_prev,0.4000000059604645,1,0.5714285714285714,0.36363636363636365,0.4444444444444444,False,False,1;12;13;15;3;6;9,1;10;11;12;14;15;2;3;4;5;7
captaincookrecipes,microwavemugpizza,6,entail_prev,0.4000000059604645,1,0.5,0.2727272727272727,0.3529411764705882,False,False,1;12;13;15;8;9,1;10;11;12;14;15;2;3;4;5;7
captaincookrecipes,microwavemugpizza,7,entail_prev,0.4000000059604645,1,0.625,0.45454545454545453,0.5263157894736842,False,False,1;12;13;14;15;3;6;9,1;10;11;12;14;15;2;3;4;5;7
captaincookrecipes,microwavemugpizza,8,entail_prev,0.4000000059604645,1,0.6666666666666666,0.36363636363636365,0.4705882352941177,False,False,1;12;13;14;15;9,1;10;11;12;14;15;2;3;4;5;7
captaincookrecipes,microwavemugpizza,9,entail_prev,0.4000000059604645,1,0.625,0.45454545454545453,0.5263157894736842,False,False,1;12;13;14;15;3;6;9,1;10;11;12;14;15;2;3;4;5;7
captaincookrecipes,mugcake,0,entail_prev,0.4000000059604645,4,0.16666666666666666,0.06666666666666667,0.09523809523809522,False,False,1;10;11;17;4;6,1;12;13;14;15;16;18;19;2;20;21;3;5;7;9
captaincookrecipes,mugcake,1,entail_prev,0.4000000059604645,4,0.4444444444444444,0.26666666666666666,0.33333333333333337,False,False,1;10;11;15;17;3;4;5;6,1;12;13;14;15;16;18;19;2;20;21;3;5;7;9
captaincookrecipes,mugcake,2,entail_prev,0.4000000059604645,4,0.3333333333333333,0.13333333333333333,0.19047619047619044,False,False,1;11;15;17;4;6,1;12;13;14;15;16;18;19;2;20;21;3;5;7;9
captaincookrecipes,mugcake,3,entail_prev,0.4000000059604645,4,0.5,0.2,0.28571428571428575,False,False,1;15;17;4;5;6,1;12;13;14;15;16;18;19;2;20;21;3;5;7;9
captaincookrecipes,mugcake,4,entail_prev,0.4000000059604645,4,0.3333333333333333,0.13333333333333333,0.19047619047619044,False,False,1;10;11;17;4;5,1;12;13;14;15;16;18;19;2;20;21;3;5;7;9
captaincookrecipes,mugcake,5,entail_prev,0.4000000059604645,4,0.6666666666666666,0.26666666666666666,0.3809523809523809,False,False,1;10;15;3;4;5,1;12;13;14;15;16;18;19;2;20;21;3;5;7;9
captaincookrecipes,mugcake,6,entail_prev,0.4000000059604645,4,0.5,0.26666666666666666,0.3478260869565218,False,False,1;10;11;15;16;20;4;6,1;12;13;14;15;16;18;19;2;20;21;3;5;7;9
captaincookrecipes,mugcake,7,entail_prev,0.4000000059604645,4,0.2857142857142857,0.13333333333333333,0.18181818181818182,False,False,1;10;11;16;17;4;6,1;12;13;14;15;16;18;19;2;20;21;3;5;7;9
captaincookrecipes,mugcake,8,entail_prev,0.4000000059604645,4,0.3333333333333333,0.13333333333333333,0.19047619047619044,False,False,1;10;17;20;4;6,1;12;13;14;15;16;18;19;2;20;21;3;5;7;9
captaincookrecipes,mugcake,9,entail_prev,0.4000000059604645,4,0.25,0.06666666666666667,0.10526315789473685,False,False,1;11;4;6,1;12;13;14;15;16;18;19;2;20;21;3;5;7;9
captaincookrecipes,panfriedtofu,0,entail_prev,0.4000000059604645,3,0.8333333333333334,0.3125,0.45454545454545453,False,False,10;12;17;3;4;8,10;11;13;14;15;16;17;18;2;20;3;4;6;7;8;9
captaincookrecipes,panfriedtofu,1,entail_prev,0.4000000059604645,3,0.8,0.25,0.38095238095238093,False,False,12;17;3;4;8,10;11;13;14;15;16;17;18;2;20;3;4;6;7;8;9
captaincookrecipes,panfriedtofu,2,entail_prev,0.4000000059604645,3,0.6666666666666666,0.25,0.36363636363636365,False,False,1;12;17;3;4;8,10;11;13;14;15;16;17;18;2;20;3;4;6;7;8;9
captaincookrecipes,panfriedtofu,3,entail_prev,0.4000000059604645,3,0.75,0.375,0.5,False,False,1;10;12;15;17;3;4;8,10;11;13;14;15;16;17;18;2;20;3;4;6;7;8;9
captaincookrecipes,panfriedtofu,4,entail_prev,0.4000000059604645,3,0.8333333333333334,0.3125,0.45454545454545453,False,False,1;10;17;3;4;8,10;11;13;14;15;16;17;18;2;20;3;4;6;7;8;9
captaincookrecipes,panfriedtofu,5,entail_prev,0.4000000059604645,3,0.7142857142857143,0.3125,0.43478260869565216,False,False,1;12;15;17;3;4;8,10;11;13;14;15;16;17;18;2;20;3;4;6;7;8;9
captaincookrecipes,panfriedtofu,6,entail_prev,0.4000000059604645,3,0.75,0.375,0.5,False,False,1;10;12;15;17;3;4;8,10;11;13;14;15;16;17;18;2;20;3;4;6;7;8;9
captaincookrecipes,panfriedtofu,7,entail_prev,0.4000000059604645,3,0.6666666666666666,0.25,0.36363636363636365,False,False,1;12;17;3;4;8,10;11;13;14;15;16;17;18;2;20;3;4;6;7;8;9
captaincookrecipes,panfriedtofu,8,entail_prev,0.4000000059604645,3,0.8333333333333334,0.3125,0.45454545454545453,False,False,1;10;17;3;4;8,10;11;13;14;15;16;17;18;2;20;3;4;6;7;8;9
captaincookrecipes,panfriedtofu,9,entail_prev,0.4000000059604645,3,0.75,0.375,0.5,False,False,1;10;12;15;17;3;4;8,10;11;13;14;15;16;17;18;2;20;3;4;6;7;8;9
captaincookrecipes,pinwheels,0,entail_prev,1.0,0,0.8333333333333334,0.2777777777777778,0.4166666666666667,False,False,1;16;17;18;19;2,1;10;11;12;14;15;17;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,pinwheels,1,entail_prev,1.0,0,0.8,0.2222222222222222,0.3478260869565218,False,False,1;16;17;19;6,1;10;11;12;14;15;17;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,pinwheels,2,entail_prev,1.0,0,0.8,0.2222222222222222,0.3478260869565218,False,False,1;16;17;19;2,1;10;11;12;14;15;17;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,pinwheels,3,entail_prev,1.0,0,0.8,0.2222222222222222,0.3478260869565218,False,False,1;16;17;19;2,1;10;11;12;14;15;17;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,pinwheels,4,entail_prev,1.0,0,0.8333333333333334,0.2777777777777778,0.4166666666666667,False,False,1;16;17;19;2;8,1;10;11;12;14;15;17;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,pinwheels,5,entail_prev,1.0,0,0.8,0.2222222222222222,0.3478260869565218,False,False,1;16;17;19;2,1;10;11;12;14;15;17;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,pinwheels,6,entail_prev,1.0,0,0.8,0.2222222222222222,0.3478260869565218,False,False,1;16;17;19;2,1;10;11;12;14;15;17;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,pinwheels,7,entail_prev,1.0,0,0.8,0.2222222222222222,0.3478260869565218,False,False,1;16;17;19;2,1;10;11;12;14;15;17;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,pinwheels,8,entail_prev,1.0,0,0.8333333333333334,0.2777777777777778,0.4166666666666667,False,False,1;16;17;19;2;3,1;10;11;12;14;15;17;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,ramen,0,entail_prev,0.4000000059604645,4,0.375,0.75,0.5,False,False,1;11;12;16;5;6;8;9,1;16;2;9
captaincookrecipes,ramen,1,entail_prev,0.4000000059604645,4,0.4,0.5,0.4444444444444445,False,False,11;16;5;6;9,1;16;2;9
captaincookrecipes,ramen,2,entail_prev,0.4000000059604645,4,0.3333333333333333,0.5,0.4,False,False,11;12;16;5;6;9,1;16;2;9
captaincookrecipes,ramen,3,entail_prev,0.4000000059604645,4,0.5,0.5,0.5,False,False,12;16;5;9,1;16;2;9
captaincookrecipes,ramen,4,entail_prev,0.4000000059604645,4,0.2857142857142857,0.5,0.36363636363636365,False,False,11;12;14;16;5;6;9,1;16;2;9
captaincookrecipes,ramen,5,entail_prev,0.4000000059604645,4,0.3333333333333333,0.5,0.4,False,False,11;12;15;16;5;9,1;16;2;9
captaincookrecipes,ramen,6,entail_prev,0.4000000059604645,4,0.5,0.25,0.3333333333333333,False,False,5;9,1;16;2;9
captaincookrecipes,ramen,7,entail_prev,0.4000000059604645,4,0.5,0.75,0.6,False,False,1;11;16;5;6;9,1;16;2;9
captaincookrecipes,ramen,8,entail_prev,0.4000000059604645,4,0.6,0.75,0.6666666666666665,False,False,1;12;16;5;9,1;16;2;9
captaincookrecipes,ramen,9,entail_prev,0.4000000059604645,4,0.375,0.75,0.5,False,False,1;11;12;16;5;6;8;9,1;16;2;9
captaincookrecipes,sautedmushrooms,0,entail_prev,0.4000000059604645,1,0.875,0.5384615384615384,0.6666666666666667,False,False,11;15;16;17;18;2;5;8,11;12;13;15;16;17;18;19;3;4;5;8;9
captaincookrecipes,sautedmushrooms,1,entail_prev,0.4000000059604645,1,0.8571428571428571,0.46153846153846156,0.6,False,False,11;15;16;18;2;5;8,11;12;13;15;16;17;18;19;3;4;5;8;9
captaincookrecipes,sautedmushrooms,2,entail_prev,0.4000000059604645,1,0.8571428571428571,0.46153846153846156,0.6,False,False,11;15;16;18;2;5;8,11;12;13;15;16;17;18;19;3;4;5;8;9
captaincookrecipes,sautedmushrooms,3,entail_prev,0.4000000059604645,1,0.875,0.5384615384615384,0.6666666666666667,False,False,11;15;16;17;18;2;5;8,11;12;13;15;16;17;18;19;3;4;5;8;9
captaincookrecipes,sautedmushrooms,4,entail_prev,0.4000000059604645,1,0.8571428571428571,0.46153846153846156,0.6,False,False,11;15;16;18;2;5;8,11;12;13;15;16;17;18;19;3;4;5;8;9
captaincookrecipes,sautedmushrooms,5,entail_prev,0.4000000059604645,1,0.7142857142857143,0.38461538461538464,0.5,False,False,11;14;15;16;18;5;7,11;12;13;15;16;17;18;19;3;4;5;8;9
captaincookrecipes,sautedmushrooms,6,entail_prev,0.4000000059604645,1,0.8571428571428571,0.46153846153846156,0.6,False,False,11;15;16;17;18;2;5,11;12;13;15;16;17;18;19;3;4;5;8;9
captaincookrecipes,sautedmushrooms,7,entail_prev,0.4000000059604645,1,0.7777777777777778,0.5384615384615384,0.6363636363636364,False,False,13;14;15;16;17;18;2;5;8,11;12;13;15;16;17;18;19;3;4;5;8;9
captaincookrecipes,sautedmushrooms,8,entail_prev,0.4000000059604645,1,0.75,0.46153846153846156,0.5714285714285714,False,False,11;14;15;16;18;2;5;8,11;12;13;15;16;17;18;19;3;4;5;8;9
captaincookrecipes,sautedmushrooms,9,entail_prev,0.4000000059604645,1,0.8333333333333334,0.38461538461538464,0.5263157894736842,False,False,11;15;16;17;2;5,11;12;13;15;16;17;18;19;3;4;5;8;9
captaincookrecipes,scrambledeggs,0,entail_prev,0.4000000059604645,2,0.5555555555555556,0.3333333333333333,0.4166666666666667,False,False,1;10;12;16;17;18;19;21;6,1;11;13;14;15;16;17;18;21;22;24;3;5;8;9
captaincookrecipes,scrambledeggs,1,entail_prev,0.4000000059604645,2,0.5,0.2,0.28571428571428575,False,False,1;12;16;19;21;7,1;11;13;14;15;16;17;18;21;22;24;3;5;8;9
captaincookrecipes,scrambledeggs,2,entail_prev,0.4000000059604645,2,0.625,0.3333333333333333,0.43478260869565216,False,False,1;12;16;17;18;19;21;7,1;11;13;14;15;16;17;18;21;22;24;3;5;8;9
captaincookrecipes,scrambledeggs,3,entail_prev,0.4000000059604645,2,0.5,0.3333333333333333,0.4,False,False,1;10;12;16;17;18;19;2;21;6,1;11;13;14;15;16;17;18;21;22;24;3;5;8;9
captaincookrecipes,scrambledeggs,4,entail_prev,0.4000000059604645,2,0.7142857142857143,0.3333333333333333,0.4545454545454545,False,False,11;16;17;19;21;24;6,1;11;13;14;15;16;17;18;21;22;24;3;5;8;9
captaincookrecipes,scrambledeggs,5,entail_prev,0.4000000059604645,2,0.5,0.26666666666666666,0.3478260869565218,False,False,1;12;17;18;19;20;21;7,1;11;13;14;15;16;17;18;21;22;24;3;5;8;9
captaincookrecipes,scrambledeggs,6,entail_prev,0.4000000059604645,2,0.5714285714285714,0.26666666666666666,0.36363636363636365,False,False,1;12;16;17;18;6;7,1;11;13;14;15;16;17;18;21;22;24;3;5;8;9
captaincookrecipes,scrambledeggs,7,entail_prev,0.4000000059604645,2,0.4444444444444444,0.26666666666666666,0.33333333333333337,False,False,1;10;12;16;17;19;21;6;7,1;11;13;14;15;16;17;18;21;22;24;3;5;8;9
captaincookrecipes,scrambledeggs,8,entail_prev,0.4000000059604645,2,0.42857142857142855,0.2,0.27272727272727276,False,False,1;12;17;19;21;6;7,1;11;13;14;15;16;17;18;21;22;24;3;5;8;9
captaincookrecipes,scrambledeggs,9,entail_prev,0.4000000059604645,2,0.75,0.2,0.31578947368421056,False,False,12;17;18;21,1;11;13;14;15;16;17;18;21;22;24;3;5;8;9
captaincookrecipes,spicedhotchocolate,0,entail_prev,0.4000000059604645,3,0.4,0.5,0.4444444444444445,False,False,2;5;6;8;9,1;3;8;9
captaincookrecipes,spicedhotchocolate,1,entail_prev,0.4000000059604645,3,0.4,0.5,0.4444444444444445,False,False,2;5;6;8;9,1;3;8;9
captaincookrecipes,spicedhotchocolate,2,entail_prev,0.4000000059604645,3,0.4,0.5,0.4444444444444445,False,False,2;5;6;8;9,1;3;8;9
captaincookrecipes,spicedhotchocolate,3,entail_prev,0.4000000059604645,3,0.4,0.5,0.4444444444444445,False,False,2;5;6;8;9,1;3;8;9
captaincookrecipes,spicedhotchocolate,4,entail_prev,0.4000000059604645,3,0.4,0.5,0.4444444444444445,False,False,2;5;6;8;9,1;3;8;9
captaincookrecipes,spicedhotchocolate,5,entail_prev,0.4000000059604645,3,0.4,0.5,0.4444444444444445,False,False,2;5;6;8;9,1;3;8;9
captaincookrecipes,spicytunaavocadowraps,0,entail_prev,0.4000000059604645,3,0.4,0.2222222222222222,0.2857142857142857,False,False,1;11;14;15;16,13;14;16;18;2;6;7;8;9
captaincookrecipes,spicytunaavocadowraps,1,entail_prev,0.4000000059604645,3,0.25,0.1111111111111111,0.15384615384615383,False,False,11;15;16;3,13;14;16;18;2;6;7;8;9
captaincookrecipes,spicytunaavocadowraps,2,entail_prev,0.4000000059604645,3,0.4,0.2222222222222222,0.2857142857142857,False,False,1;14;15;16;3,13;14;16;18;2;6;7;8;9
captaincookrecipes,spicytunaavocadowraps,3,entail_prev,0.4000000059604645,3,0.5,0.3333333333333333,0.4,False,False,1;14;15;16;2;3,13;14;16;18;2;6;7;8;9
captaincookrecipes,spicytunaavocadowraps,4,entail_prev,0.4000000059604645,3,0.2857142857142857,0.2222222222222222,0.25,False,False,1;11;15;16;2;3;5,13;14;16;18;2;6;7;8;9
captaincookrecipes,spicytunaavocadowraps,5,entail_prev,0.4000000059604645,3,0.3333333333333333,0.1111111111111111,0.16666666666666666,False,False,11;16;5,13;14;16;18;2;6;7;8;9
captaincookrecipes,spicytunaavocadowraps,6,entail_prev,0.4000000059604645,3,0.5,0.2222222222222222,0.30769230769230765,False,False,1;15;16;2,13;14;16;18;2;6;7;8;9
captaincookrecipes,spicytunaavocadowraps,7,entail_prev,0.4000000059604645,3,0.6,0.3333333333333333,0.42857142857142855,False,False,15;16;2;3;7,13;14;16;18;2;6;7;8;9
captaincookrecipes,spicytunaavocadowraps,8,entail_prev,0.4000000059604645,3,0.3333333333333333,0.1111111111111111,0.16666666666666666,False,False,11;16;3,13;14;16;18;2;6;7;8;9
captaincookrecipes,spicytunaavocadowraps,9,entail_prev,0.4000000059604645,3,0.25,0.1111111111111111,0.15384615384615383,False,False,11;15;16;3,13;14;16;18;2;6;7;8;9
captaincookrecipes,tomatochutney,0,entail_prev,0.4000000059604645,2,0.875,0.4117647058823529,0.56,False,False,11;14;16;3;4;7;8;9,1;10;13;14;15;16;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,tomatochutney,1,entail_prev,0.4000000059604645,2,0.8,0.23529411764705882,0.3636363636363636,False,False,1;11;14;16;7,1;10;13;14;15;16;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,tomatochutney,2,entail_prev,0.4000000059604645,2,0.8333333333333334,0.29411764705882354,0.4347826086956522,False,False,1;11;14;4;7;8,1;10;13;14;15;16;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,tomatochutney,3,entail_prev,0.4000000059604645,2,1.0,0.29411764705882354,0.45454545454545453,False,False,14;3;4;7;8,1;10;13;14;15;16;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,tomatochutney,4,entail_prev,0.4000000059604645,2,0.8333333333333334,0.29411764705882354,0.4347826086956522,False,False,11;14;16;3;4;7,1;10;13;14;15;16;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,tomatochutney,5,entail_prev,0.4000000059604645,2,1.0,0.29411764705882354,0.45454545454545453,False,False,1;4;6;7;8,1;10;13;14;15;16;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,tomatochutney,6,entail_prev,0.4000000059604645,2,1.0,0.35294117647058826,0.5217391304347826,False,False,1;14;2;4;7;8,1;10;13;14;15;16;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,tomatochutney,7,entail_prev,0.4000000059604645,2,0.8,0.23529411764705882,0.3636363636363636,False,False,11;14;6;7;8,1;10;13;14;15;16;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,tomatochutney,8,entail_prev,0.4000000059604645,2,1.0,0.29411764705882354,0.45454545454545453,False,False,1;14;2;4;7,1;10;13;14;15;16;18;19;2;20;3;4;5;6;7;8;9
captaincookrecipes,tomatochutney,9,entail_prev,0.4000000059604645,2,0.875,0.4117647058823529,0.56,False,False,11;14;16;2;3;4;7;8,1;10;13;14;15;16;18;19;2;20;3;4;5;6;7;8;9
