dataset,method,recipe_name,ordering_index,node_id,position,score
captaincookrecipes,entail_base,capresebruschetta,8,6,4,0.0
captaincookrecipes,entail_base,capresebruschetta,8,10,5,0.0
captaincookrecipes,entail_base,capresebruschetta,8,5,6,0.0
captaincookrecipes,entail_base,capresebruschetta,8,8,7,1.0
captaincookrecipes,entail_base,capresebruschetta,8,11,8,0.0
captaincookrecipes,entail_base,capresebruschetta,8,7,9,1.0
captaincookrecipes,entail_base,capresebruschetta,8,4,10,0.0
captaincookrecipes,entail_base,capresebruschetta,8,12,11,0.0
captaincookrecipes,entail_base,capresebruschetta,9,3,0,0.0
captaincookrecipes,entail_base,capresebruschetta,9,9,1,0.0
captaincookrecipes,entail_base,capresebruschetta,9,6,2,0.0
captaincookrecipes,entail_base,capresebruschetta,9,8,3,1.0
captaincookrecipes,entail_base,capresebruschetta,9,10,4,0.0
captaincookrecipes,entail_base,capresebruschetta,9,1,5,0.0
captaincookrecipes,entail_base,capresebruschetta,9,11,6,0.0
captaincookrecipes,entail_base,capresebruschetta,9,2,7,0.0
captaincookrecipes,entail_base,capresebruschetta,9,5,8,0.0
captaincookrecipes,entail_base,capresebruschetta,9,7,9,1.0
captaincookrecipes,entail_base,capresebruschetta,9,4,10,0.0
captaincookrecipes,entail_base,capresebruschetta,9,12,11,0.0
captaincookrecipes,entail_base,cheesepimiento,0,7,0,0.0
captaincookrecipes,entail_base,cheesepimiento,0,8,1,0.0
captaincookrecipes,entail_base,cheesepimiento,0,9,2,1.0
captaincookrecipes,entail_base,cheesepimiento,0,5,3,0.0
captaincookrecipes,entail_base,cheesepimiento,0,3,4,0.0
captaincookrecipes,entail_base,cheesepimiento,0,10,5,0.0
captaincookrecipes,entail_base,cheesepimiento,0,4,6,0.0
captaincookrecipes,entail_base,cheesepimiento,0,6,7,0.0
captaincookrecipes,entail_base,cheesepimiento,0,1,8,1.0
captaincookrecipes,entail_base,cheesepimiento,0,2,9,1.0
captaincookrecipes,entail_base,cheesepimiento,0,11,10,0.0
captaincookrecipes,entail_base,cheesepimiento,0,12,11,1.0
captaincookrecipes,entail_base,cheesepimiento,1,7,0,0.0
captaincookrecipes,entail_base,cheesepimiento,1,8,1,0.0
captaincookrecipes,entail_base,cheesepimiento,1,9,2,1.0
captaincookrecipes,entail_base,cheesepimiento,1,3,3,0.0
captaincookrecipes,entail_base,cheesepimiento,1,5,4,0.0
captaincookrecipes,entail_base,cheesepimiento,1,10,5,0.0
captaincookrecipes,entail_base,cheesepimiento,1,4,6,0.0
captaincookrecipes,entail_base,cheesepimiento,1,2,7,1.0
captaincookrecipes,entail_base,cheesepimiento,1,1,8,1.0
captaincookrecipes,entail_base,cheesepimiento,1,6,9,0.0
captaincookrecipes,entail_base,cheesepimiento,1,11,10,0.0
captaincookrecipes,entail_base,cheesepimiento,1,12,11,1.0
captaincookrecipes,entail_base,cheesepimiento,2,7,0,0.0
captaincookrecipes,entail_base,cheesepimiento,2,3,1,0.0
captaincookrecipes,entail_base,cheesepimiento,2,8,2,0.0
captaincookrecipes,entail_base,cheesepimiento,2,10,3,1.0
captaincookrecipes,entail_base,cheesepimiento,2,9,4,0.0
captaincookrecipes,entail_base,cheesepimiento,2,5,5,0.0
captaincookrecipes,entail_base,cheesepimiento,2,4,6,0.0
captaincookrecipes,entail_base,cheesepimiento,2,2,7,1.0
captaincookrecipes,entail_base,cheesepimiento,2,6,8,0.0
captaincookrecipes,entail_base,cheesepimiento,2,1,9,0.0
captaincookrecipes,entail_base,cheesepimiento,2,11,10,0.0
captaincookrecipes,entail_base,cheesepimiento,2,12,11,1.0
captaincookrecipes,entail_base,cheesepimiento,3,3,0,1.0
captaincookrecipes,entail_base,cheesepimiento,3,7,1,0.0
captaincookrecipes,entail_base,cheesepimiento,3,8,2,0.0
captaincookrecipes,entail_base,cheesepimiento,3,10,3,1.0
captaincookrecipes,entail_base,cheesepimiento,3,9,4,0.0
captaincookrecipes,entail_base,cheesepimiento,3,5,5,0.0
captaincookrecipes,entail_base,cheesepimiento,3,4,6,0.0
captaincookrecipes,entail_base,cheesepimiento,3,1,7,0.0
captaincookrecipes,entail_base,cheesepimiento,3,2,8,1.0
captaincookrecipes,entail_base,cheesepimiento,3,6,9,0.0
captaincookrecipes,entail_base,cheesepimiento,3,11,10,0.0
captaincookrecipes,entail_base,cheesepimiento,3,12,11,1.0
captaincookrecipes,entail_base,cheesepimiento,4,7,0,0.0
captaincookrecipes,entail_base,cheesepimiento,4,8,1,0.0
captaincookrecipes,entail_base,cheesepimiento,4,3,2,1.0
captaincookrecipes,entail_base,cheesepimiento,4,10,3,1.0
captaincookrecipes,entail_base,cheesepimiento,4,9,4,0.0
captaincookrecipes,entail_base,cheesepimiento,4,5,5,0.0
captaincookrecipes,entail_base,cheesepimiento,4,4,6,0.0
captaincookrecipes,entail_base,cheesepimiento,4,2,7,1.0
captaincookrecipes,entail_base,cheesepimiento,4,6,8,0.0
captaincookrecipes,entail_base,cheesepimiento,4,1,9,0.0
captaincookrecipes,entail_base,cheesepimiento,4,11,10,0.0
captaincookrecipes,entail_base,cheesepimiento,4,12,11,1.0
captaincookrecipes,entail_base,cheesepimiento,5,8,0,0.0
captaincookrecipes,entail_base,cheesepimiento,5,9,1,1.0
captaincookrecipes,entail_base,cheesepimiento,5,3,2,1.0
captaincookrecipes,entail_base,cheesepimiento,5,7,3,0.0
captaincookrecipes,entail_base,cheesepimiento,5,5,4,0.0
captaincookrecipes,entail_base,cheesepimiento,5,10,5,0.0
captaincookrecipes,entail_base,cheesepimiento,5,4,6,0.0
captaincookrecipes,entail_base,cheesepimiento,5,1,7,0.0
captaincookrecipes,entail_base,cheesepimiento,5,6,8,0.0
captaincookrecipes,entail_base,cheesepimiento,5,2,9,1.0
captaincookrecipes,entail_base,cheesepimiento,5,11,10,0.0
captaincookrecipes,entail_base,cheesepimiento,5,12,11,1.0
captaincookrecipes,entail_base,cheesepimiento,6,3,0,1.0
captaincookrecipes,entail_base,cheesepimiento,6,8,1,0.0
captaincookrecipes,entail_base,cheesepimiento,6,9,2,1.0
captaincookrecipes,entail_base,cheesepimiento,6,10,3,1.0
captaincookrecipes,entail_base,cheesepimiento,6,7,4,0.0
captaincookrecipes,entail_base,cheesepimiento,6,5,5,0.0
captaincookrecipes,entail_base,cheesepimiento,6,4,6,0.0
captaincookrecipes,entail_base,cheesepimiento,6,2,7,1.0
captaincookrecipes,entail_base,cheesepimiento,6,1,8,1.0
captaincookrecipes,entail_base,cheesepimiento,6,6,9,0.0
captaincookrecipes,entail_base,cheesepimiento,6,11,10,0.0
captaincookrecipes,entail_base,cheesepimiento,6,12,11,1.0
captaincookrecipes,entail_base,cheesepimiento,7,7,0,0.0
captaincookrecipes,entail_base,cheesepimiento,7,3,1,0.0
captaincookrecipes,entail_base,cheesepimiento,7,8,2,0.0
captaincookrecipes,entail_base,cheesepimiento,7,9,3,1.0
captaincookrecipes,entail_base,cheesepimiento,7,5,4,0.0
captaincookrecipes,entail_base,cheesepimiento,7,10,5,0.0
captaincookrecipes,entail_base,cheesepimiento,7,4,6,0.0
captaincookrecipes,entail_base,cheesepimiento,7,6,7,0.0
captaincookrecipes,entail_base,cheesepimiento,7,2,8,1.0
captaincookrecipes,entail_base,cheesepimiento,7,1,9,0.0
captaincookrecipes,entail_base,cheesepimiento,7,11,10,0.0
captaincookrecipes,entail_base,cheesepimiento,7,12,11,1.0
captaincookrecipes,entail_base,cheesepimiento,8,3,0,1.0
captaincookrecipes,entail_base,cheesepimiento,8,7,1,0.0
captaincookrecipes,entail_base,cheesepimiento,8,10,2,1.0
captaincookrecipes,entail_base,cheesepimiento,8,8,3,0.0
captaincookrecipes,entail_base,cheesepimiento,8,9,4,0.0
captaincookrecipes,entail_base,cheesepimiento,8,5,5,0.0
captaincookrecipes,entail_base,cheesepimiento,8,4,6,0.0
captaincookrecipes,entail_base,cheesepimiento,8,2,7,1.0
captaincookrecipes,entail_base,cheesepimiento,8,1,8,1.0
captaincookrecipes,entail_base,cheesepimiento,8,6,9,0.0
captaincookrecipes,entail_base,cheesepimiento,8,11,10,0.0
captaincookrecipes,entail_base,cheesepimiento,8,12,11,1.0
captaincookrecipes,entail_base,cheesepimiento,9,7,0,0.0
captaincookrecipes,entail_base,cheesepimiento,9,8,1,0.0
captaincookrecipes,entail_base,cheesepimiento,9,9,2,1.0
captaincookrecipes,entail_base,cheesepimiento,9,5,3,0.0
captaincookrecipes,entail_base,cheesepimiento,9,3,4,0.0
captaincookrecipes,entail_base,cheesepimiento,9,10,5,0.0
captaincookrecipes,entail_base,cheesepimiento,9,4,6,0.0
captaincookrecipes,entail_base,cheesepimiento,9,1,7,0.0
captaincookrecipes,entail_base,cheesepimiento,9,2,8,1.0
captaincookrecipes,entail_base,cheesepimiento,9,6,9,0.0
captaincookrecipes,entail_base,cheesepimiento,9,11,10,0.0
captaincookrecipes,entail_base,cheesepimiento,9,12,11,1.0
captaincookrecipes,entail_base,coffee,0,14,0,1.0
captaincookrecipes,entail_base,coffee,0,13,1,0.0
captaincookrecipes,entail_base,coffee,0,10,2,1.0
captaincookrecipes,entail_base,coffee,0,12,3,0.0
captaincookrecipes,entail_base,coffee,0,15,4,1.0
captaincookrecipes,entail_base,coffee,0,9,5,1.0
captaincookrecipes,entail_base,coffee,0,7,6,1.0
captaincookrecipes,entail_base,coffee,0,5,7,0.0
captaincookrecipes,entail_base,coffee,0,4,8,0.0
captaincookrecipes,entail_base,coffee,0,16,9,0.0
captaincookrecipes,entail_base,coffee,0,3,10,1.0
captaincookrecipes,entail_base,coffee,0,2,11,0.0
captaincookrecipes,entail_base,coffee,0,1,12,0.0
captaincookrecipes,entail_base,coffee,0,6,13,0.0
captaincookrecipes,entail_base,coffee,0,11,14,0.0
captaincookrecipes,entail_base,coffee,0,8,15,0.0
captaincookrecipes,entail_base,coffee,0,17,16,1.0
captaincookrecipes,entail_base,coffee,1,14,0,1.0
captaincookrecipes,entail_base,coffee,1,10,1,1.0
captaincookrecipes,entail_base,coffee,1,12,2,1.0
captaincookrecipes,entail_base,coffee,1,7,3,1.0
captaincookrecipes,entail_base,coffee,1,5,4,0.0
captaincookrecipes,entail_base,coffee,1,13,5,0.0
captaincookrecipes,entail_base,coffee,1,15,6,1.0
captaincookrecipes,entail_base,coffee,1,9,7,1.0
captaincookrecipes,entail_base,coffee,1,4,8,0.0
captaincookrecipes,entail_base,coffee,1,3,9,1.0
captaincookrecipes,entail_base,coffee,1,16,10,0.0
captaincookrecipes,entail_base,coffee,1,2,11,0.0
captaincookrecipes,entail_base,coffee,1,1,12,0.0
captaincookrecipes,entail_base,coffee,1,6,13,0.0
captaincookrecipes,entail_base,coffee,1,11,14,0.0
captaincookrecipes,entail_base,coffee,1,8,15,0.0
captaincookrecipes,entail_base,coffee,1,17,16,1.0
captaincookrecipes,entail_base,coffee,2,14,0,1.0
captaincookrecipes,entail_base,coffee,2,13,1,0.0
captaincookrecipes,entail_base,coffee,2,7,2,1.0
captaincookrecipes,entail_base,coffee,2,15,3,1.0
captaincookrecipes,entail_base,coffee,2,5,4,0.0
captaincookrecipes,entail_base,coffee,2,9,5,1.0
captaincookrecipes,entail_base,coffee,2,4,6,0.0
captaincookrecipes,entail_base,coffee,2,10,7,1.0
captaincookrecipes,entail_base,coffee,2,16,8,0.0
captaincookrecipes,entail_base,coffee,2,12,9,0.0
captaincookrecipes,entail_base,coffee,2,3,10,1.0
captaincookrecipes,entail_base,coffee,2,2,11,0.0
captaincookrecipes,entail_base,coffee,2,1,12,0.0
captaincookrecipes,entail_base,coffee,2,6,13,0.0
captaincookrecipes,entail_base,coffee,2,11,14,0.0
captaincookrecipes,entail_base,coffee,2,8,15,0.0
captaincookrecipes,entail_base,coffee,2,17,16,1.0
captaincookrecipes,entail_base,coffee,3,10,0,1.0
captaincookrecipes,entail_base,coffee,3,12,1,0.0
captaincookrecipes,entail_base,coffee,3,7,2,1.0
captaincookrecipes,entail_base,coffee,3,14,3,1.0
captaincookrecipes,entail_base,coffee,3,13,4,0.0
captaincookrecipes,entail_base,coffee,3,5,5,0.0
captaincookrecipes,entail_base,coffee,3,4,6,0.0
captaincookrecipes,entail_base,coffee,3,3,7,1.0
captaincookrecipes,entail_base,coffee,3,15,8,1.0
captaincookrecipes,entail_base,coffee,3,9,9,1.0
captaincookrecipes,entail_base,coffee,3,16,10,0.0
captaincookrecipes,entail_base,coffee,3,2,11,0.0
captaincookrecipes,entail_base,coffee,3,1,12,0.0
captaincookrecipes,entail_base,coffee,3,6,13,0.0
captaincookrecipes,entail_base,coffee,3,11,14,0.0
captaincookrecipes,entail_base,coffee,3,8,15,0.0
captaincookrecipes,entail_base,coffee,3,17,16,1.0
captaincookrecipes,entail_base,coffee,4,14,0,1.0
captaincookrecipes,entail_base,coffee,4,10,1,1.0
captaincookrecipes,entail_base,coffee,4,7,2,1.0
captaincookrecipes,entail_base,coffee,4,12,3,0.0
captaincookrecipes,entail_base,coffee,4,5,4,0.0
captaincookrecipes,entail_base,coffee,4,13,5,0.0
captaincookrecipes,entail_base,coffee,4,4,6,0.0
captaincookrecipes,entail_base,coffee,4,15,7,1.0
captaincookrecipes,entail_base,coffee,4,9,8,1.0
captaincookrecipes,entail_base,coffee,4,3,9,1.0
captaincookrecipes,entail_base,coffee,4,16,10,0.0
captaincookrecipes,entail_base,coffee,4,2,11,0.0
captaincookrecipes,entail_base,coffee,4,1,12,0.0
captaincookrecipes,entail_base,coffee,4,6,13,0.0
captaincookrecipes,entail_base,coffee,4,11,14,0.0
captaincookrecipes,entail_base,coffee,4,8,15,0.0
captaincookrecipes,entail_base,coffee,4,17,16,1.0
captaincookrecipes,entail_base,coffee,5,7,0,1.0
captaincookrecipes,entail_base,coffee,5,10,1,1.0
captaincookrecipes,entail_base,coffee,5,12,2,1.0
captaincookrecipes,entail_base,coffee,5,14,3,1.0
captaincookrecipes,entail_base,coffee,5,13,4,0.0
captaincookrecipes,entail_base,coffee,5,5,5,0.0
captaincookrecipes,entail_base,coffee,5,15,6,1.0
captaincookrecipes,entail_base,coffee,5,4,7,0.0
captaincookrecipes,entail_base,coffee,5,3,8,1.0
captaincookrecipes,entail_base,coffee,5,9,9,1.0
captaincookrecipes,entail_base,coffee,5,16,10,0.0
captaincookrecipes,entail_base,coffee,5,2,11,0.0
captaincookrecipes,entail_base,coffee,5,1,12,0.0
captaincookrecipes,entail_base,coffee,5,6,13,0.0
captaincookrecipes,entail_base,coffee,5,11,14,0.0
captaincookrecipes,entail_base,coffee,5,8,15,0.0
captaincookrecipes,entail_base,coffee,5,17,16,1.0
captaincookrecipes,entail_base,coffee,6,10,0,1.0
captaincookrecipes,entail_base,coffee,6,14,1,1.0
captaincookrecipes,entail_base,coffee,6,12,2,1.0
captaincookrecipes,entail_base,coffee,6,13,3,0.0
captaincookrecipes,entail_base,coffee,6,15,4,1.0
captaincookrecipes,entail_base,coffee,6,7,5,1.0
captaincookrecipes,entail_base,coffee,6,9,6,1.0
captaincookrecipes,entail_base,coffee,6,16,7,0.0
captaincookrecipes,entail_base,coffee,6,5,8,0.0
captaincookrecipes,entail_base,coffee,6,4,9,0.0
captaincookrecipes,entail_base,coffee,6,3,10,1.0
captaincookrecipes,entail_base,coffee,6,2,11,0.0
captaincookrecipes,entail_base,coffee,6,1,12,0.0
captaincookrecipes,entail_base,coffee,6,6,13,0.0
captaincookrecipes,entail_base,coffee,6,11,14,0.0
captaincookrecipes,entail_base,coffee,6,8,15,0.0
captaincookrecipes,entail_base,coffee,6,17,16,1.0
captaincookrecipes,entail_base,coffee,7,14,0,1.0
captaincookrecipes,entail_base,coffee,7,7,1,1.0
captaincookrecipes,entail_base,coffee,7,5,2,0.0
captaincookrecipes,entail_base,coffee,7,4,3,0.0
captaincookrecipes,entail_base,coffee,7,10,4,1.0
captaincookrecipes,entail_base,coffee,7,12,5,0.0
captaincookrecipes,entail_base,coffee,7,3,6,1.0
captaincookrecipes,entail_base,coffee,7,13,7,0.0
captaincookrecipes,entail_base,coffee,7,15,8,1.0
captaincookrecipes,entail_base,coffee,7,9,9,1.0
captaincookrecipes,entail_base,coffee,7,16,10,0.0
captaincookrecipes,entail_base,coffee,7,2,11,0.0
captaincookrecipes,entail_base,coffee,7,1,12,0.0
captaincookrecipes,entail_base,coffee,7,6,13,0.0
captaincookrecipes,entail_base,coffee,7,11,14,0.0
captaincookrecipes,entail_base,coffee,7,8,15,0.0
captaincookrecipes,entail_base,coffee,7,17,16,1.0
captaincookrecipes,entail_base,coffee,8,10,0,1.0
captaincookrecipes,entail_base,coffee,8,7,1,1.0
captaincookrecipes,entail_base,coffee,8,13,2,0.0
captaincookrecipes,entail_base,coffee,8,12,3,0.0
captaincookrecipes,entail_base,coffee,8,14,4,1.0
captaincookrecipes,entail_base,coffee,8,5,5,0.0
captaincookrecipes,entail_base,coffee,8,15,6,1.0
captaincookrecipes,entail_base,coffee,8,9,7,1.0
captaincookrecipes,entail_base,coffee,8,4,8,0.0
captaincookrecipes,entail_base,coffee,8,3,9,1.0
captaincookrecipes,entail_base,coffee,8,16,10,0.0
captaincookrecipes,entail_base,coffee,8,2,11,0.0
captaincookrecipes,entail_base,coffee,8,1,12,0.0
captaincookrecipes,entail_base,coffee,8,6,13,0.0
captaincookrecipes,entail_base,coffee,8,11,14,0.0
captaincookrecipes,entail_base,coffee,8,8,15,0.0
captaincookrecipes,entail_base,coffee,8,17,16,1.0
captaincookrecipes,entail_base,coffee,9,13,0,0.0
captaincookrecipes,entail_base,coffee,9,15,1,1.0
captaincookrecipes,entail_base,coffee,9,14,2,1.0
captaincookrecipes,entail_base,coffee,9,9,3,1.0
captaincookrecipes,entail_base,coffee,9,16,4,0.0
captaincookrecipes,entail_base,coffee,9,7,5,1.0
captaincookrecipes,entail_base,coffee,9,5,6,0.0
captaincookrecipes,entail_base,coffee,9,10,7,1.0
captaincookrecipes,entail_base,coffee,9,4,8,0.0
captaincookrecipes,entail_base,coffee,9,12,9,0.0
captaincookrecipes,entail_base,coffee,9,3,10,1.0
captaincookrecipes,entail_base,coffee,9,2,11,0.0
captaincookrecipes,entail_base,coffee,9,1,12,0.0
captaincookrecipes,entail_base,coffee,9,6,13,0.0
captaincookrecipes,entail_base,coffee,9,11,14,0.0
captaincookrecipes,entail_base,coffee,9,8,15,0.0
captaincookrecipes,entail_base,coffee,9,17,16,1.0
captaincookrecipes,entail_base,cucumberraita,0,9,0,0.0
captaincookrecipes,entail_base,cucumberraita,0,3,1,1.0
captaincookrecipes,entail_base,cucumberraita,0,4,2,0.0
captaincookrecipes,entail_base,cucumberraita,0,11,3,0.0
captaincookrecipes,entail_base,cucumberraita,0,7,4,0.0
captaincookrecipes,entail_base,cucumberraita,0,2,5,1.0
captaincookrecipes,entail_base,cucumberraita,0,8,6,1.0
captaincookrecipes,entail_base,cucumberraita,0,1,7,0.0
captaincookrecipes,entail_base,cucumberraita,0,5,8,0.0
captaincookrecipes,entail_base,cucumberraita,0,10,9,1.0
captaincookrecipes,entail_base,cucumberraita,0,6,10,1.0
captaincookrecipes,entail_base,cucumberraita,0,12,11,1.0
captaincookrecipes,entail_base,cucumberraita,1,9,0,0.0
captaincookrecipes,entail_base,cucumberraita,1,3,1,1.0
captaincookrecipes,entail_base,cucumberraita,1,4,2,0.0
captaincookrecipes,entail_base,cucumberraita,1,11,3,0.0
captaincookrecipes,entail_base,cucumberraita,1,1,4,1.0
captaincookrecipes,entail_base,cucumberraita,1,2,5,1.0
captaincookrecipes,entail_base,cucumberraita,1,8,6,1.0
captaincookrecipes,entail_base,cucumberraita,1,7,7,0.0
captaincookrecipes,entail_base,cucumberraita,1,5,8,0.0
captaincookrecipes,entail_base,cucumberraita,1,10,9,1.0
captaincookrecipes,entail_base,cucumberraita,1,6,10,1.0
captaincookrecipes,entail_base,cucumberraita,1,12,11,1.0
captaincookrecipes,entail_base,cucumberraita,2,9,0,0.0
captaincookrecipes,entail_base,cucumberraita,2,2,1,1.0
captaincookrecipes,entail_base,cucumberraita,2,3,2,1.0
captaincookrecipes,entail_base,cucumberraita,2,5,3,1.0
captaincookrecipes,entail_base,cucumberraita,2,1,4,1.0
captaincookrecipes,entail_base,cucumberraita,2,11,5,0.0
captaincookrecipes,entail_base,cucumberraita,2,7,6,0.0
captaincookrecipes,entail_base,cucumberraita,2,10,7,0.0
captaincookrecipes,entail_base,cucumberraita,2,8,8,1.0
captaincookrecipes,entail_base,cucumberraita,2,4,9,0.0
captaincookrecipes,entail_base,cucumberraita,2,6,10,1.0
captaincookrecipes,entail_base,cucumberraita,2,12,11,1.0
captaincookrecipes,entail_base,cucumberraita,3,3,0,1.0
captaincookrecipes,entail_base,cucumberraita,3,4,1,0.0
captaincookrecipes,entail_base,cucumberraita,3,7,2,0.0
captaincookrecipes,entail_base,cucumberraita,3,9,3,0.0
captaincookrecipes,entail_base,cucumberraita,3,11,4,0.0
captaincookrecipes,entail_base,cucumberraita,3,1,5,1.0
captaincookrecipes,entail_base,cucumberraita,3,2,6,1.0
captaincookrecipes,entail_base,cucumberraita,3,5,7,0.0
captaincookrecipes,entail_base,cucumberraita,3,8,8,1.0
captaincookrecipes,entail_base,cucumberraita,3,10,9,1.0
captaincookrecipes,entail_base,cucumberraita,3,6,10,1.0
captaincookrecipes,entail_base,cucumberraita,3,12,11,1.0
captaincookrecipes,entail_base,cucumberraita,4,9,0,0.0
captaincookrecipes,entail_base,cucumberraita,4,3,1,1.0
captaincookrecipes,entail_base,cucumberraita,4,1,2,0.0
captaincookrecipes,entail_base,cucumberraita,4,8,3,1.0
captaincookrecipes,entail_base,cucumberraita,4,4,4,0.0
captaincookrecipes,entail_base,cucumberraita,4,11,5,0.0
captaincookrecipes,entail_base,cucumberraita,4,7,6,0.0
captaincookrecipes,entail_base,cucumberraita,4,2,7,1.0
captaincookrecipes,entail_base,cucumberraita,4,5,8,0.0
captaincookrecipes,entail_base,cucumberraita,4,10,9,1.0
captaincookrecipes,entail_base,cucumberraita,4,6,10,1.0
captaincookrecipes,entail_base,cucumberraita,4,12,11,1.0
captaincookrecipes,entail_base,cucumberraita,5,3,0,1.0
captaincookrecipes,entail_base,cucumberraita,5,4,1,0.0
captaincookrecipes,entail_base,cucumberraita,5,1,2,0.0
captaincookrecipes,entail_base,cucumberraita,5,9,3,0.0
captaincookrecipes,entail_base,cucumberraita,5,11,4,0.0
captaincookrecipes,entail_base,cucumberraita,5,2,5,1.0
captaincookrecipes,entail_base,cucumberraita,5,8,6,1.0
captaincookrecipes,entail_base,cucumberraita,5,7,7,0.0
captaincookrecipes,entail_base,cucumberraita,5,5,8,0.0
captaincookrecipes,entail_base,cucumberraita,5,10,9,1.0
captaincookrecipes,entail_base,cucumberraita,5,6,10,1.0
captaincookrecipes,entail_base,cucumberraita,5,12,11,1.0
captaincookrecipes,entail_base,cucumberraita,6,3,0,1.0
captaincookrecipes,entail_base,cucumberraita,6,8,1,0.0
captaincookrecipes,entail_base,cucumberraita,6,7,2,0.0
captaincookrecipes,entail_base,cucumberraita,6,11,3,0.0
captaincookrecipes,entail_base,cucumberraita,6,9,4,0.0
captaincookrecipes,entail_base,cucumberraita,6,2,5,1.0
captaincookrecipes,entail_base,cucumberraita,6,1,6,0.0
captaincookrecipes,entail_base,cucumberraita,6,5,7,0.0
captaincookrecipes,entail_base,cucumberraita,6,10,8,0.0
captaincookrecipes,entail_base,cucumberraita,6,4,9,0.0
captaincookrecipes,entail_base,cucumberraita,6,6,10,1.0
captaincookrecipes,entail_base,cucumberraita,6,12,11,1.0
captaincookrecipes,entail_base,cucumberraita,7,9,0,0.0
captaincookrecipes,entail_base,cucumberraita,7,2,1,1.0
captaincookrecipes,entail_base,cucumberraita,7,3,2,1.0
captaincookrecipes,entail_base,cucumberraita,7,1,3,1.0
captaincookrecipes,entail_base,cucumberraita,7,5,4,1.0
captaincookrecipes,entail_base,cucumberraita,7,7,5,0.0
captaincookrecipes,entail_base,cucumberraita,7,4,6,0.0
captaincookrecipes,entail_base,cucumberraita,7,11,7,0.0
captaincookrecipes,entail_base,cucumberraita,7,10,8,0.0
captaincookrecipes,entail_base,cucumberraita,7,8,9,1.0
captaincookrecipes,entail_base,cucumberraita,7,6,10,1.0
captaincookrecipes,entail_base,cucumberraita,7,12,11,1.0
captaincookrecipes,entail_base,cucumberraita,8,3,0,1.0
captaincookrecipes,entail_base,cucumberraita,8,1,1,0.0
captaincookrecipes,entail_base,cucumberraita,8,9,2,0.0
captaincookrecipes,entail_base,cucumberraita,8,2,3,1.0
captaincookrecipes,entail_base,cucumberraita,8,5,4,1.0
captaincookrecipes,entail_base,cucumberraita,8,11,5,0.0
captaincookrecipes,entail_base,cucumberraita,8,7,6,0.0
captaincookrecipes,entail_base,cucumberraita,8,10,7,0.0
captaincookrecipes,entail_base,cucumberraita,8,8,8,1.0
captaincookrecipes,entail_base,cucumberraita,8,4,9,0.0
captaincookrecipes,entail_base,cucumberraita,8,6,10,1.0
captaincookrecipes,entail_base,cucumberraita,8,12,11,1.0
captaincookrecipes,entail_base,cucumberraita,9,9,0,0.0
captaincookrecipes,entail_base,cucumberraita,9,3,1,1.0
captaincookrecipes,entail_base,cucumberraita,9,7,2,0.0
captaincookrecipes,entail_base,cucumberraita,9,8,3,1.0
captaincookrecipes,entail_base,cucumberraita,9,1,4,1.0
captaincookrecipes,entail_base,cucumberraita,9,11,5,0.0
captaincookrecipes,entail_base,cucumberraita,9,2,6,1.0
captaincookrecipes,entail_base,cucumberraita,9,5,7,0.0
captaincookrecipes,entail_base,cucumberraita,9,4,8,0.0
captaincookrecipes,entail_base,cucumberraita,9,10,9,1.0
captaincookrecipes,entail_base,cucumberraita,9,6,10,1.0
captaincookrecipes,entail_base,cucumberraita,9,12,11,1.0
captaincookrecipes,entail_base,dressedupmeatballs,0,10,0,0.0
captaincookrecipes,entail_base,dressedupmeatballs,0,11,1,0.0
captaincookrecipes,entail_base,dressedupmeatballs,0,4,2,0.0
captaincookrecipes,entail_base,dressedupmeatballs,0,16,3,1.0
captaincookrecipes,entail_base,dressedupmeatballs,0,6,4,0.0
captaincookrecipes,entail_base,dressedupmeatballs,0,9,5,1.0
captaincookrecipes,entail_base,dressedupmeatballs,0,1,6,1.0
captaincookrecipes,entail_base,dressedupmeatballs,0,3,7,1.0
captaincookrecipes,entail_base,dressedupmeatballs,0,15,8,1.0
captaincookrecipes,entail_base,dressedupmeatballs,0,12,9,0.0
captaincookrecipes,entail_base,dressedupmeatballs,0,2,10,1.0
captaincookrecipes,entail_base,dressedupmeatballs,0,13,11,0.0
captaincookrecipes,entail_base,dressedupmeatballs,0,7,12,1.0
captaincookrecipes,entail_base,dressedupmeatballs,0,8,13,1.0
captaincookrecipes,entail_base,dressedupmeatballs,0,5,14,1.0
captaincookrecipes,entail_base,dressedupmeatballs,0,14,15,1.0
captaincookrecipes,entail_base,dressedupmeatballs,0,17,16,1.0
captaincookrecipes,entail_base,dressedupmeatballs,1,10,0,0.0
captaincookrecipes,entail_base,dressedupmeatballs,1,11,1,0.0
captaincookrecipes,entail_base,dressedupmeatballs,1,4,2,0.0
captaincookrecipes,entail_base,dressedupmeatballs,1,16,3,1.0
captaincookrecipes,entail_base,dressedupmeatballs,1,1,4,1.0
captaincookrecipes,entail_base,dressedupmeatballs,1,3,5,1.0
captaincookrecipes,entail_base,dressedupmeatballs,1,15,6,1.0
captaincookrecipes,entail_base,dressedupmeatballs,1,9,7,1.0
captaincookrecipes,entail_base,dressedupmeatballs,1,6,8,0.0
captaincookrecipes,entail_base,dressedupmeatballs,1,12,9,0.0
captaincookrecipes,entail_base,dressedupmeatballs,1,2,10,1.0
captaincookrecipes,entail_base,dressedupmeatballs,1,13,11,0.0
